conversation_id,index,turn_id,speaker,utterance,label,label_name
133953007,6,133953007_6,b,number but i noticed on the parcel that her flat number's wrong,inform,Inform
133953007,7,133953007_7,a,right,ackn,Acknowledge
133953007,8,133953007_8,b,but i noticed on the parcel that her flat number's wrong,inform,Inform
134019008,0,134019008_0,b,hello we we asked for an itemised bill on uh on the of this month how long will it take to get here do you know it's double double no it's not for a bill we wanted it because we want to find out a telephone number that someone dialled out of my house it's double okay it's and the postcode's and the name's,greet,Greet
134019008,1,134019008_1,b,we we asked for an itemised bill on uh on the of this month,inform,Inform
134019008,2,134019008_2,b,how long will it take to get here do you know,reqInfo,Request Inform
134019008,3,134019008_3,a,right,ackn,Acknowledge
134019008,4,134019008_4,a,what's your telephone number please,reqInfo,Request Inform
134019008,5,134019008_5,b,it's double double no it's not for a bill we wanted it because we want to find out a telephone number that someone dialled out of my house it's double okay it's and the postcode's and the name's,answ,Answer
134019008,6,134019008_6,a,so,init,Initialise
134019008,7,134019008_7,a,it's double thank you have you already received a bill oh i see i see sorry can i take the number again yeah and the code is thank you and can you just confirm your full name address and postcode please mm hm,confirm,Confirm
134019008,8,134019008_8,a,thank you,thank,Thank
134019008,9,134019008_9,a,have you already received a bill,reqInfo,Request Inform
134019008,10,134019008_10,b,no,answ,Answer
134019008,11,134019008_11,b,it's not for a bill,inform,Inform
134019008,12,134019008_12,b,we wanted it because we want to find out a telephone number that someone dialled out of my house,inform,Inform
134019008,13,134019008_13,a,oh i see i see,ackn,Acknowledge
134019008,14,134019008_14,a,sorry,expressRegret,Express Regret
134019008,15,134019008_15,a,can i take the number again,reqInfo,Request Inform
134019008,16,134019008_16,b,it's double okay it's and the postcode's and the name's,answ,Answer
134019008,17,134019008_17,a,yeah,ackn,Acknowledge
134019008,18,134019008_18,a,and the code is thank you and can you just confirm your full name address and postcode please mm hm,confirm,Confirm
134019008,19,134019008_19,a,thank you,thank,Thank
134019008,20,134019008_20,a,and can you just confirm your full name address and postcode please,reqInfo,Request Inform
134019008,21,134019008_21,b,okay,accept,Accept
134019008,22,134019008_22,b,it's and the postcode's and the name's,answ,Answer
134019008,23,134019008_23,a,mm hm,ackn,Acknowledge
134019008,24,134019008_24,b,and the postcode's and the name's,answElab,Answer Elaborate
134019008,25,134019008_25,b,and the name's,answElab,Answer Elaborate
134153009,0,134153009_0,b,oh hi,greet,Greet
134153009,1,134153009_1,a,oh yeah,ackn,Acknowledge
134153009,2,134153009_2,b,right,ackn,Acknowledge
134153009,3,134153009_3,b,the the pounds does that include the line rental as well okay and then how many um what how many free calls i think she said you get so many free calls with that as well don't you right okay so you get so basically you get pounds worth of free calls yeah  okay right thank's a lot then bye,inform,Inform
134153009,4,134153009_4,a,ah ha,ackn,Acknowledge
134153009,5,134153009_5,b,does that include the line rental as well,reqInfo,Request Inform
134153009,6,134153009_6,a,oh yes,answ,Answer
134153009,7,134153009_7,a,yeah,ackn,Acknowledge
134153009,8,134153009_8,b,okay,ackn,Acknowledge
134153009,9,134153009_9,b,and then how many um what how many free calls,reqInfo,Request Inform
134153009,10,134153009_10,b,i think she said you get so many free calls with that as well don't you,expressOpinion,Express Opinion
134153009,11,134153009_11,a,yeah,answ,Answer
134153009,12,134153009_12,a,how it works out is we give you pound every month back of your call charges,inform,Inform
134153009,13,134153009_13,b,right,ackn,Acknowledge
134153009,14,134153009_14,a,that's like minutes on a weekend you'd get back so um it actually works out nearly as cheap as just an ordinary straight line rental with the pound off it every month yeah but they don't have to be local or whatever we just take the pound off your call charges whatever they may be alright thank you byebye,inform,Inform
134153009,15,134153009_15,a,so,init,Initialise
134153009,16,134153009_16,a,um it actually works out nearly as cheap as just an ordinary straight line rental with the pound off it every month yeah but they don't have to be local or whatever we just take the pound off your call charges whatever they may be alright thank you byebye,inform,Inform
134153009,17,134153009_17,b,okay,ackn,Acknowledge
134153009,18,134153009_18,b,so,init,Initialise
134153009,19,134153009_19,b,you get so basically you get pounds worth of free calls,confirm,Confirm
134153009,20,134153009_20,a,every month,inform,Inform
134153009,21,134153009_21,a,yeah,ackn,Acknowledge
134153009,22,134153009_22,a,but they don't have to be local or whatever,inform,Inform
134153009,23,134153009_23,a,we just take the pound off your call charges whatever they may be,inform,Inform
134153009,24,134153009_24,b,yeah,backch,Backchannel
134153009,25,134153009_25,b,okay,ackn,Acknowledge
134153009,26,134153009_26,a,alright,init,Initialise
134153009,27,134153009_27,b,right,ackn,Acknowledge
134153009,28,134153009_28,b,thank's a lot then,thank,Thank
134153009,29,134153009_29,a,thank you,thank,Thank
134153009,30,134153009_30,a,byebye,bye,Bye
134153009,31,134153009_31,b,bye,bye,Bye
134212011,0,134212011_0,b,hello,greet,Greet
134212011,1,134212011_1,a,hello,greet,Greet
134212011,2,134212011_2,a,how can i help,offer,Offer
134212011,3,134212011_3,b,um who've i got through to,reqInfo,Request Inform
134212011,4,134212011_4,b,oh i wanted an extension please of my phone bill please,direct,Direct
le100970,0,le100970_0,b,hello,greet,Greet
le100970,1,le100970_1,a,i'm asking for then i'll tell you how much it costs,backch,Backchannel
le100970,2,le100970_2,a,okay,accept,Accept
le100970,3,le100970_3,a,if you just hold the line please,hold,Hold
le100970,4,le100970_4,b,yeah,accept,Accept
le100970,5,le100970_5,b,it's yeah er er and can i have on it advice bureau,inform,Inform
le100970,6,le100970_6,a,sorry  are they going to ring you back i'll pay you tomorrow morning don't panic mumbling sorry mam can you just confirm me that number again please yeah thank you that's right yeah ringing for you now thank you,backch,Backchannel
le100970,7,le100970_7,b,yeah,ackn,Acknowledge
le100970,8,le100970_8,a,are they going to ring you back i'll pay you tomorrow morning don't panic mumbling,backch,Backchannel
le100970,9,le100970_9,a,sorry mam,expressRegret,Express Regret
le100970,10,le100970_10,a,can you just confirm me that number again please,reqInfo,Request Inform
le100970,11,le100970_11,a,yeah,backch,Backchannel
le100970,12,le100970_12,a,thank you,thank,Thank
le100970,13,le100970_13,b,er and can i have on it,direct,Direct
le100970,14,le100970_14,a,that's right yeah,accept,Accept
le100970,15,le100970_15,a,ringing for you now,hold,Hold
le100970,16,le100970_16,a,thank you,thank,Thank
le100970,17,le100970_17,b,advice bureau,backch,Backchannel
le132310,0,le132310_0,b,yes,ackn,Acknowledge
le132310,1,le132310_1,b,i actually wanted just to find a number,reqInfo,Request Inform
le132310,2,le132310_2,b,is that you,reqInfo,Request Inform
le132310,3,le132310_3,b,no,negate,Negate
le132310,4,le132310_4,b,it isn't is it,reqInfo,Request Inform
le132310,5,le132310_5,a,no,answ,Answer
le132310,6,le132310_6,a,that's sir,answElab,Answer Elaborate
le132310,7,le132310_7,a,shall i connect you,offer,Offer
le132310,8,le132310_8,b,thank you,thank,Thank
le132310,9,le132310_9,b,hello,greet,Greet
le132310,10,le132310_10,b,i want to,informIntent,Inform Intention
le163230,0,le163230_0,b,oh good morning,greet,Greet
le163230,1,le163230_1,b,i'm trying to ring a number,informIntent,Inform Intention
le163230,2,le163230_2,b,and i'm getting um a message saying that it's out of order,inform,Inform
le163230,3,le163230_3,b,do you think you could check the number for me please,direct,Direct
le163230,4,le163230_4,a,i'm i'm sorry about that,expressRegret,Express Regret
le163230,5,le163230_5,a,what's the code and number you're calling please,reqInfo,Request Inform
le163230,6,le163230_6,b,it's thanks right how come you're aware of it cos i didn't think anybody had reported it yet oh i see oh i see oh brilliant ok and will it be sorted by today do you think   right ok right ok that's fine thank you very much then cheers bye,answ,Answer
le163230,7,le163230_7,a,thank you,thank,Thank
le163230,8,le163230_8,a,i'll just look it up for you,informIntent,Inform Intention
le163230,9,le163230_9,b,thanks,thank,Thank
le163230,10,le163230_10,a,yeah,ackn,Acknowledge
le163230,11,le163230_11,a,there is a line fault on that line at present,inform,Inform
le163230,12,le163230_12,a,we are aware of it,inform,Inform
le163230,13,le163230_13,a,and the engineers will be working on it,inform,Inform
le163230,14,le163230_14,b,right,ackn,Acknowledge
le163230,15,le163230_15,b,cos i didn't think anybody had reported it yet,expressOpinion,Express Opinion
le163230,16,le163230_16,a,so,init,Initialise
le163230,17,le163230_17,a,it's either,answElab,Answer Elaborate
le163230,18,le163230_18,b,oh i see,ackn,Acknowledge
le163230,19,le163230_19,a,self reporting,answElab,Answer Elaborate
le163230,20,le163230_20,a,i mean the engineers must know about for it to report it to me,answElab,Answer Elaborate
le163230,21,le163230_21,b,oh i see,backch,Backchannel
le163230,22,le163230_22,b,oh,backch,Backchannel
le163230,23,le163230_23,b,brilliant,appreciate,Appreciate
le163230,24,le163230_24,b,ok,ackn,Acknowledge
le163230,25,le163230_25,b,and will it be sorted by today do you think,reqInfo,Request Inform
le163230,26,le163230_26,a,um it it oh,answ,Answer
le163230,27,le163230_27,a,hold on,hold,Hold
le163230,28,le163230_28,a,i'll just have a quick look what sort of line it is usually with business lines i think they try the engineers try and get them working within by the end of the next working day i think that's the undertaking they usually take ok thank you bye,informIntent,Inform Intention
le163230,29,le163230_29,a,usually with business lines i think they try the engineers try and get them working within by the end of the next working day,expressOpinion,Express Opinion
le163230,30,le163230_30,a,i think that's the undertaking they usually take,expressOpinion,Express Opinion
le163230,31,le163230_31,b,right ok,backch,Backchannel
le163230,32,le163230_32,b,right ok,ackn,Acknowledge
le163230,33,le163230_33,a,ok,init,Initialise
le163230,34,le163230_34,b,that's fine,accept,Accept
le163230,35,le163230_35,b,thank you very much then,thank,Thank
le163230,36,le163230_36,a,thank you,thank,Thank
le163230,37,le163230_37,b,cheers bye,thank,Thank
le163230,38,le163230_38,a,bye,bye,Bye
le163570,0,le163570_0,b,um could you give me a ring back on this number,direct,Direct
le163570,1,le163570_1,b,because i've moved the phones round,inform,Inform
le163570,2,le163570_2,b,i've put a ringer in the front room etcetera,inform,Inform
le163570,3,le163570_3,b,i want to see if i it's working,expressWish,Express Wish
le163570,4,le163570_4,a,right,ackn,Acknowledge
le163570,5,le163570_5,a,what i'll have to do is put you through to faults,informIntent,Inform Intention
le163570,6,le163570_6,a,and they'll call,informDisc,Inform Discontinue
le163570,7,le163570_7,b,oh,ackn,Acknowledge
le163570,8,le163570_8,a,you back hello,informCont,Inform Continue
le163570,9,le163570_9,a,hello,greet,Greet
le164270,0,le164270_0,b,hi,greet,Greet
le164270,1,le164270_1,b,i'm just curious,inform,Inform
le164270,2,le164270_2,b,actually er the reason i'm ringing you er,inform,Inform
le164270,3,le164270_3,b,i'm just wondering can you divert an ordinary telephone to a mobile,reqInfo,Request Inform
le164270,4,le164270_4,a,yes,answ,Answer
le164270,5,le164270_5,a,you can,answElab,Answer Elaborate
le164270,6,le164270_6,a,yes,answElab,Answer Elaborate
le164270,7,le164270_7,b,you can,echo,Echo
le164270,8,le164270_8,b,is there a charge for that,reqInfo,Request Inform
le164270,9,le164270_9,a,um yeah,answ,Answer
le164270,10,le164270_10,a,i think you pay per quarter um to have the facility to do it,expressOpinion,Express Opinion
le164270,11,le164270_11,a,and then you can do it as often as you like,expressOpinion,Express Opinion
le164270,12,le164270_12,b,i see,ackn,Acknowledge
le164270,13,le164270_13,b,what does that work out at do you know,reqInfo,Request Inform
le164270,14,le164270_14,b,please i mean all i'm thinking about really is just for holidays and things like that yeah i'm with you yeah yeah er um um yeah can do please yeah ok thanks ok lovely thank you,accept,Accept
